belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",49049,en,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",12.1524,"[{'name': 'DNA Films', 'id': 284}, {'name': 'Reliance BIG Entertainment', 'id': 6733}, {'name': 'IM Global', 'id': 7437}, {'name': 'Rena Film', 'id': 46506}, {'name': 'Peach Trees', 'id': 46507}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IN', 'name': 'India'}]",2012-09-07,41037742.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Judgement is coming,Dredd,6.6,1971.0
"{'id': 2326, 'name': 'Underworld Collection', 'poster_path': '/aK8qq0X0pZbf5ncE3JLQ27hdC4F.jpg', 'backdrop_path': '/2gSaXagD9ZCuBHOsXF4tvtW7Djd.jpg'}",22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",277,en,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",20.624333,"[{'name': 'Lakeshore Entertainment', 'id': 126}, {'name': 'Laurinfilm', 'id': 7733}, {'name': 'Subterranean Productions LLC', 'id': 7734}, {'name': 'Subterranean Productions UK Ltd.', 'id': 7735}, {'name': 'Underworld Produktions GmbH', 'id': 7736}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-09-19,95708457.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Underworld,Underworld,6.6,2556.0
"{'id': 8945, 'name': 'Mad Max Collection', 'poster_path': '/jZowUf4okNYuSlgj5iURE7CDMho.jpg', 'backdrop_path': '/zI0q2ENcQOLECbe0gAEGlncVh2j.jpg'}",400000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",9659,en,"In a dystopian future Australia, a vicious biker gang murders a cop's family, and makes his fight with them personal.",11.412619,"[{'name': 'Kennedy Miller Productions', 'id': 2537}, {'name': 'Mad Max Films', 'id': 8831}, {'name': 'Crossroads', 'id': 11962}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",1979-04-12,100000000.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Maximum Force Of The Future,Mad Max,6.6,1235.0
,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",8271,en,"Kale is a 17-year-old placed under house arrest after punching his teacher. He is confined to his house, and decides to use his free time spying on his neighbors. Things start to get weird when guests enter the Turner's house and don't come back out. Kale and his friends, Ronnie and Ashley, start to grow more and more interested in what is actually happening within the house of Robert Turner.",18.006896,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Cold Spring Pictures', 'id': 2363}, {'name': 'Montecito Picture Company, The', 'id': 4607}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-04-12,117760134.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"The quieter the street, the darker the secrets....",Disturbia,6.6,1038.0
"{'id': 131635, 'name': 'The Hunger Games Collection', 'poster_path': '/ttbKy12hDjSHQcM7sCoeW1WsDlW.jpg', 'backdrop_path': '/zWiiLNg8yXv0he3tCH6XignPaYV.jpg'}",125000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",131631,en,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,147.098006,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Color Force', 'id': 5420}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-11-18,752100229.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fire burns brighter in the darkness,The Hunger Games: Mockingjay - Part 1,6.6,5767.0
,102000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",83542,en,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",13.494246,"[{'name': 'Anarchos Productions', 'id': 450}, {'name': 'X-Filme Creative Pool', 'id': 1972}, {'name': 'Ascension Pictures', 'id': 7829}, {'name': 'ARD Degeto Film', 'id': 10947}, {'name': 'Cloud Atlas Productions', 'id': 11080}, {'name': 'Five Drops', 'id': 11082}, {'name': 'Media Asia Group', 'id': 11083}, {'name': 'Dreams of Dragon Picture', 'id': 19621}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'SG', 'name': 'Singapore'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-10-26,130482868.0,172.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everything is Connected,Cloud Atlas,6.6,3031.0
,27000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",10189,en,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,8.461369,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Apatow Productions', 'id': 10105}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-06,101624843.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Put this in your pipe and smoke it.,Pineapple Express,6.6,1169.0
,60000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",9654,en,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",13.995044,"[{'name': 'De Line Pictures', 'id': 2609}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-05-30,176070171.0,110.0,"[{'iso_639_1': 'uk', 'name': 'Український'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Get in. Get out. Get even.,The Italian Job,6.6,1949.0
"{'id': 43072, 'name': 'The Mask Collection', 'poster_path': '/pl2vNt9XlxITTgm8wCQ2Y6ThkpT.jpg', 'backdrop_path': '/ucDNm5TJW1ji7kIjnX2SZYm7ATM.jpg'}",23000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",854,en,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",14.13488,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Dark Horse Entertainment', 'id': 552}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-29,351583407.0,101.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,From zero to hero.,The Mask,6.6,2550.0
,15000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",76726,en,"Three high school students make an incredible discovery, leading to their developing uncanny powers beyond their understanding. As they learn to control their abilities and use them to their advantage, their lives start to spin out of control, and their darker sides begin to take over.",12.47441,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Adam Schroeder Productions', 'id': 43394}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-02-01,145000000.0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What are you capable of?,Chronicle,6.6,1965.0
"{'id': 131295, 'name': 'Captain America Collection', 'poster_path': '/2tOgiY533JSFp7OrVlkeRJvsZpI.jpg', 'backdrop_path': '/nZSYqitBkAvmoq5IrsGsSWuhSC8.jpg'}",140000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",1771,en,"Predominantly set during World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",19.323582,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Marvel Studios', 'id': 420}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-07-22,370569774.0,124.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,When patriots become heroes,Captain America: The First Avenger,6.6,7174.0
"{'id': 8650, 'name': 'Transformers Collection', 'poster_path': '/vOUPHWV8aGXq4yYQ2csje5LdT6g.jpg', 'backdrop_path': '/zvZBNNDWd5LcsIBpDhJyCB2MDT7.jpg'}",150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1858,en,"Young teenager, Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.",5.587707,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'thinkfilm', 'id': 12247}, {'name': 'SprocketHeads', 'id': 20011}, {'name': 'Hasbro Studios', 'id': 22826}, {'name': 'Revolution Sun Studios', 'id': 76043}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-27,709709780.0,144.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Their war. Our world.,Transformers,6.6,4113.0
,50000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",37686,en,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",19.529911,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Bad Robot', 'id': 11461}, {'name': 'K/O Camera Toys', 'id': 23300}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-06-08,260095987.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It Arrives.,Super 8,6.6,2496.0
,13000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",158011,en,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",8.611077,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'WWE Studios', 'id': 10339}, {'name': 'Troika Pictures', 'id': 15462}, {'name': 'Emergency Films', 'id': 15463}, {'name': 'Apotheosis Media Group', 'id': 15464}, {'name': 'Amasia Entertainment', 'id': 15465}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-03-14,68572378.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are 188 million 911 calls a year. This one made it personal.,The Call,6.6,1275.0
,49000000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",198184,en,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",30.206365,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Sony Pictures Entertainment (SPE)', 'id': 7431}, {'name': 'Alpha Core', 'id': 18209}, {'name': 'Genre Films', 'id': 28788}, {'name': 'Simon Kinberg Productions', 'id': 31076}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Ollin Studio', 'id': 53638}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-03-04,104399548.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,I am consciousness. I am alive. I am Chappie.,Chappie,6.6,3124.0
,110000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",39254,en,"In the near-future, Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After Charlie's robot is trashed, he reluctantly teams up with his estranged son Max to rebuild and train an unlikely contender.",19.265552,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': '21 Laps Entertainment', 'id': 2575}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'ImageMovers', 'id': 11395}, {'name': 'Angry Films', 'id': 12087}, {'name': 'Revolution Sun Studios', 'id': 76043}, {'name': 'Kontsept Film Company', 'id': 76067}, {'name': 'Wardour Street Pictures', 'id': 76069}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-28,299268508.0,127.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you get one shot, make it real.",Real Steel,6.6,2749.0
"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}",58000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",710,en,James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.,14.686036,"[{'name': 'United Artists', 'id': 60}, {'name': 'Eon Productions', 'id': 7576}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-11-16,352194034.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,No limits. No fears. No substitutes.,GoldenEye,6.6,1194.0
"{'id': 87118, 'name': 'Cars Collection', 'poster_path': '/uq3N2SFj1Y06zA6LzCQPkmBdaaE.jpg', 'backdrop_path': '/yPyhZ5OpYs68Bb8u0PZ1tH0QIgd.jpg'}",120000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",920,en,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",18.907948,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Pixar Animation Studios', 'id': 3}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-06-08,461983149.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'yi', 'name': ''}]",Released,Ahhh... it's got that new movie smell.,Cars,6.6,3991.0
